lon,lat,locacion,yacimiento,administrado,etapa,estatus,area_m2,evaluaciones,puntos_exceden,anio_supervision,estado_locacion,departamento,provincia,distrito
-81.14316,-4.20945,EA807,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.15195,-4.2041,EA813,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Verificado,PIURA,TALARA,LOS ORGANOS
-81.15288,-4.20545,EA814,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14839,-4.20662,EA819,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14717,-4.20542,EA820,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,No supervisado,PIURA,TALARA,LOS ORGANOS
-81.14877,-4.20499,EA831,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14472,-4.20906,EA843,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.1459,-4.2102,EA856,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14557,-4.20583,EA857,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14633,-4.20859,EA862,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.1424,-4.20669,EA864,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14422,-4.21084,EA874,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14422,-4.21084,EA1335,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14422,-4.21084,EA9617,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14385,-4.21814,EA881,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.15098,-4.21331,EA883,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.15069,-4.20889,EA884,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.15255,-4.21279,EA885,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.15183,-4.21006,EA888,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.15144,-4.21191,EA889,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.15451,-4.21081,EA890,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14868,-4.21092,EA891,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.15297,-4.21122,EA892,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,7.0,Unica evaluacion,1,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.15026,-4.21047,EA893,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1541,-4.21233,EA894,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14663,-4.21297,EA971,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Verificado,PIURA,TALARA,LOS ORGANOS
-81.1477,-4.2141,EA972,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14697,-4.21133,EA973,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14538,-4.21179,EA975,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14011,-4.20924,EA1322,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14011,-4.20924,EA1011,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13941,-4.21243,EA1012,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.1377,-4.20693,EA1013,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.1377,-4.20693,EA1271,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13666,-4.21106,EA1086,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13372,-4.21134,EA1087,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13372,-4.21134,EA9666,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13839,-4.20738,EA1143,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13202,-4.20547,EA1144,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.1408,-4.20383,EA1157,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13818,-4.21685,EA1192,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13726,-4.21983,EA1193,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13828,-4.21552,EA1194,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.1419,-4.21205,EA1255,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.1419,-4.21205,EA981,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13659,-4.22312,EA1256,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,200.0,Unica evaluacion,2,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13659,-4.22312,MC 8,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,200.0,Unica evaluacion,2,,Por definir,PIURA,TALARA,LOS ORGANOS
-81.14839,-4.20062,EA1267A,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1443,-4.21701,EA1280,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.1443,-4.21701,EA1010,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13959,-4.20734,EA1299,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14538,-4.20617,EA1312,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14045,-4.21103,EA1365,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14091,-4.20477,EA1528,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13252,-4.2022,EA1543,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14098,-4.20206,EA1553,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14279,-4.20973,EA1555,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14452,-4.21171,EA1582,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14673,-4.21419,EA1622,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14109,-4.21493,EA1804,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13738,-4.2155,EA1842,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1346,-4.21936,EA1858,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,100.0,Unica evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13861,-4.22547,EA1888,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,50.0,Unica evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13966,-4.21154,EA1892,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13597,-4.21208,EA1902,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13429,-4.20741,EA1923,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13877,-4.20371,EA1924,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14405,-4.21654,EA1946,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14405,-4.21654,EA9678,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No concluyeron,0.0,Unica evaluacion,,2023.0,Por definir,PIURA,TALARA,LOS ORGANOS
-81.1374,-4.20865,EA1964,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14422,-4.22031,EA1966,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14016,-4.20476,EA2042,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,25.0,Unica evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14016,-4.20476,MC 04,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,25.0,Unica evaluacion,1,2022.0,Por definir,PIURA,TALARA,LOS ORGANOS
-81.13508,-4.20163,EA2073,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,2025.0,Observado,PIURA,TALARA,LOS ORGANOS
-81.14142,-4.22188,EA2453,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13794,-4.21367,EA2456,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.14301,-4.20027,EA2469,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14263,-4.21947,EA2491,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14055,-4.2085,EA2517,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.139,-4.22042,EA2529,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14008,-4.20878,EA5758,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13153,-4.23459,EA5784,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13746,-4.21344,EA5842,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13899,-4.23193,EA6151,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13643,-4.22642,EA7078,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.12635,-4.21978,EA7079,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1341,-4.22983,EA7159,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14414,-4.20799,EA9412,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13514,-4.23458,EA9518,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Con afectación,14.0,Unica evaluacion,2,2025.0,Supervisado,PIURA,TALARA,EL ALTO
-81.14923,-4.20538,EA9603,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13983,-4.20247,EA9604,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13964,-4.20579,EA9606,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13626,-4.20044,EA9608,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13768,-4.20484,EA9609,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,En ejecución,0.0,Unica evaluacion,,,Planificado,PIURA,TALARA,LOS ORGANOS
-81.13473,-4.21014,EA9611,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14452,-4.20478,EA9614,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13836,-4.21764,EA9619,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13448,-4.20424,EA9623,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13635,-4.206,EA9624,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14579,-4.20307,EA9626,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14119,-4.20123,EA9632,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14119,-4.20123,EA817,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Por definir,PIURA,TALARA,LOS ORGANOS
-81.14088,-4.19956,EA9637,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.14135,-4.21287,EA9641,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13524,-4.21852,EA9642,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13524,-4.21852,EA1154,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,,Por definir,PIURA,TALARA,LOS ORGANOS
-81.13656,-4.19731,EA9643,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13395,-4.20275,EA9647,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13656,-4.19731,EA9648,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.13958,-4.22178,EA9651,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.13958,-4.22178,EA1195,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,,Por definir,PIURA,TALARA,LOS ORGANOS
-81.13871,-4.20066,EA9652,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.1498,-4.2104,EA9653,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,Sin afectación,0.0,Unica evaluacion,,2025.0,Supervisado,PIURA,TALARA,LOS ORGANOS
-81.14384,-4.20401,EA9657,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
-81.144,-4.20139,EA9659,Órganos,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa II - HAZCO,No supervisada,0.0,Unica evaluacion,,,Observado,PIURA,TALARA,LOS ORGANOS
