lon,lat,nro,lote,tipo,anio,riesgo_salud,riesgo_poblacion,riesgo_ambiente,cuenca,region_hidrografica,departamento,provincia,distrito,oficio
-81.18258,-4.29373,778,X,Pozo mal abandonado,2019,Bajo,Medio,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 317-2019-OEFA-DEAM
-81.24116,-4.6208,779,VII/VI,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,276-2016-OEFA/DE
-81.23242,-4.59305,780,I,"Pozo mal abandonado, emisiones",2014,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.23561,-4.6601,841,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-81.22259,-4.65181,842,VII/VI,"Pozo mal abandonado, emisiones",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,081-2015-OEFA/DE
-81.23211,-4.50151,843,VII/VI,"Pozo mal abandonado, emisiones",2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,001-2015-OEFA/DE
-81.23679,-4.63461,844,VII/VI,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,276-2016-OEFA/DE
-81.26684,-4.56233,903,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,47-2015-OEFA/DE
-81.27627,-4.4478,904,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,001-2015-OEFA/DE
-81.23051,-4.52113,905,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,001-2015-OEFA/DE
-81.28117,-4.68915,906,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,15-2015-OEFA/DE
-81.23751,-4.66319,715,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-81.28601,-4.64475,716,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,136-2014-OEFA/DE
-81.17888,-4.66186,717,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,081-2015-OEFA/DE
-81.28703,-4.64625,718,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,136-2014-OEFA/DE
-81.14719,-4.64796,781,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00001-2015-OEFA-DE
-81.20869,-4.63689,782,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,221-2013-OEFA/DE
-81.21136,-4.40081,783,X,Instalación mal abandonada vinculada al pozo L1723,2019,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,Oficio N° 317-2019-OEFA-DEAM
-81.24395,-4.61755,784,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,276-2016-OEFA/DE
-81.29771,-4.67179,532,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.1428,-4.86231,533,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,280-2016-OEFA/DE
-81.26344,-4.61626,534,I,Pozo mal abandonado,0,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 346-2019-OEFA-DEAM
-81.23782,-4.63783,535,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.27474,-4.69076,597,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,140-2014-OEFA/DE
-81.13179,-4.19622,598,X,Pozo mal abandonado,2019,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,Oficio N° 346-2019-OEFA-DEAM
-81.1512,-4.25353,599,X,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,281-2016-OEFA/DE
-81.24025,-4.67573,601,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,140-2014-OEFA/DE
-80.66985,-3.67785,663,XX (ex Lote XIV),Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,137-2014-OEFA/DE
-81.10512,-4.93906,664,XIII,Pozo mal abandonado y emisiones gaseosas fugitivas provenientes del mismo,2017,Bajo,Medio,Bajo,Intercuenca 1379,Región Hidrografica del Pacífico,Piura,Paita,Colán,282-2018-OEFA/DEAM
-81.24324,-4.58032,665,I,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.26689,-4.44066,666,VII/VI,"Pozo mal abandonado, que presenta emisiones gaseosas fugitivas y  suelo contaminado en el área circundante al mismo",2014,Medio,Alto,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,001-2015-OEFA/DE
-81.20356,-4.63818,468,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,151-2014-OEFA/DE
-81.29589,-4.63706,469,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Bajo,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,015-2015-OEFA/DE
-81.22718,-4.63127,470,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2013-OEFA/DE
-81.22199,-4.52426,471,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,246-2013-OEFA/DE
-81.13088,-4.86533,536,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,280-2016-OEFA/DE
-81.28309,-4.61929,537,I,Pozo mal abandonado,0,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 346-2019-OEFA-DEAM
-81.24637,-4.62441,538,VII/VI,Pozo mal abandonado y emisiones gaseosas fugitivas provenientes del mismo,2017,Bajo,Medio,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.14454,-4.86795,539,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,280-2016-OEFA/DE
-81.14549,-4.23633,602,X,Pozo mal abandonado y emisiones gaseosas fugitivas provenientes del mismo,2017,Bajo,Medio,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 282-2018-OEFA/DEAM
-81.12128,-4.22638,603,X,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,281-2016-OEFA/DE
-81.13549,-4.19899,604,X,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,081-2015-OEFA/DE
-81.17869,-4.54607,605,IX,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,00002-2015-OEFA/DE
-81.23496,-4.67351,667,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,137-2014-OEFA/DE
-81.24128,-4.58721,668,I,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.30848,-4.65878,669,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00001-2015-OEFA-DE
-81.21315,-4.58388,670,I,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.28901,-4.68099,472,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.21734,-4.53028,473,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,246-2013-OEFA/DE
-81.29419,-4.67876,474,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.21963,-4.5286,475,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,246-2013-OEFA/DE
-81.25643,-4.44645,540,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,15-2015-OEFA/DE
-81.19865,-4.66266,541,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.29989,-4.67434,542,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.12495,-4.68371,543,III,"Pozo mal abandonado, restos o depósitos de residuos",2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,280-2016-OEFA/DE
-81.30121,-4.6719,606,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,140-2014-OEFA/DE
-81.12366,-4.23865,607,X,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,281-2016-OEFA/DE
-81.2613,-4.6926,608,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,081-2015-OEFA/DE
-81.17164,-4.548,609,IX,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,00002-2015-OEFA/DE
-81.21947,-4.59646,671,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.24907,-4.67161,672,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Bajo,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-80.63352,-3.6957,673,XX (ex Lote XIV),Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,137-2014-OEFA/DE
-81.09798,-4.2126,674,X,Pozo mal abandonado,0,Bajo,Medio,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,Oficio N° 317-2019-OEFA-DEAM
-81.30305,-4.67783,476,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.21803,-4.52875,477,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,245-2013-OEFA/DE
-81.29015,-4.68265,478,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.30773,-4.67343,479,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.27815,-4.62235,544,I,Pozo mal abandonado con presencia de emisiones gaseosas fugitivas provenientes del mismo,0,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 346-2019-OEFA-DEAM
-81.28956,-4.65027,545,VII/VI,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.13044,-4.66899,546,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,280-2016-OEFA/DE
-81.27435,-4.68762,547,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.19774,-4.64178,610,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,140-2014-OEFA/DE
-81.16408,-4.26893,611,X,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2016,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,281-2016-OEFA/DE
-81.17915,-4.55629,613,IX,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,00002-2015-OEFA/DE
-81.16874,-4.49374,614,IV,"Pozo mal abandonado, emisiones",2016,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,281-2016-OEFA/DE
-81.23525,-4.60254,675,I,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.25546,-4.6877,676,VII/VI,"Pozo mal abandonado, emisiones",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-80.66962,-3.67765,677,XX (ex Lote XIV),Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,137-2014-OEFA/DE
-81.22283,-4.58867,678,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-80.63493,-3.69541,480,XX (ex Lote XIV),Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,245-2013-OEFA/DE
-81.304,-4.67879,481,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-80.99998,-4.02349,482,XX (ex Lote XIV),Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 13935,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Canoas De Punta Sal,245-2013-OEFA/DE
-81.2272,-4.65139,483,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.1376,-4.65315,548,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,161-2015-OEFA/DE
-81.27558,-4.6886,549,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.29658,-4.6694,550,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.26393,-4.6016,551,I,Instalaciones mal abandonadas,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,280-2016-OEFA/DE
-81.16315,-4.55803,615,IX,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,00002-2015-OEFA/DE
-81.20019,-4.64386,616,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,138-2014-OEFA/DE
-81.19193,-4.66302,617,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,15-2015-OEFA/DE
-81.12253,-4.66595,618,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00002-2015-OEFA/DE
-81.23097,-4.60326,687,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.26137,-4.70711,688,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-81.23965,-4.61101,689,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,081-2015-OEFA/DE
-81.26426,-4.70734,690,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,001-2015-OEFA/DE
-80.65935,-3.67333,484,XX (ex Lote XIV),Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 13939,Región Hidrografica del Pacífico,Tumbes,Contralmirante Villar,Zorritos,245-2013-OEFA/DE
-81.17748,-4.62698,485,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,15-2015-OEFA/DE
-81.29402,-4.67954,486,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,145-2014-OEFA/DE
-81.21538,-4.52461,487,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,245-2013-OEFA/DE
-81.29964,-4.67357,552,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 282-2018-OEFA/DEAM
-81.24108,-4.61352,553,VII/VI,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2019,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 346-2019-OEFA-DEAM
-81.25272,-4.60423,554,I,"Pozo mal abandonado, que presenta  suelo contaminado en el área circundante al mismo",2014,Medio,Alto,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,47-2015-OEFA/DE
-81.26372,-4.69317,555,VII/VI,Pozo mal abandonado,2019,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,Oficio N° 346-2019-OEFA-DEAM
-81.19806,-4.6617,619,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,138-2014-OEFA/DE
-81.13862,-4.63841,620,IV,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,281-2016-OEFA/DE
-81.18201,-4.4475,621,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Alto,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,081-2015-OEFA/DE
-81.12341,-4.66258,622,III,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00002-2015-OEFA/DE
