lon,lat,nombre
-75.08666,-12.60425,Rio de la Virgen
-77.19809,-10.41984,Rajan
-72.31229,-13.47609,Ccaccahuara
-74.2593,-12.68957,Ccachir
-77.5606,-7.9209,Señor de los Desamparados
-76.37584,-9.55217,Patay Rondos
-72.13311,-14.35965,San Sebastian Llusco Ccollana
-76.46033,-10.4429,Tapuc
-77.55717,-7.94993,Señor de los Desamparados
-76.2991,-9.7061,San Miguel de Chogobamba
-71.21503,-14.23191,Pampa Phalla
-75.43034,-11.63643,Yauli
-69.10788,-16.49715,San Sebastian
-74.06313,-5.80388,San Pedro del Tapiche
-74.82461,-12.63615,Panccan
-70.05634,-15.79318,San Jose de Collana
-77.67592,-9.25637,Tahuantinsuyo
-75.60776,-11.12837,Santa Rosa de Casca
-74.45127,-12.15231,Tintay
-74.93005,-12.44911,San Juan de Miraflores
-69.66014,-16.16596,Chijotamaya
-77.4118,-8.63836,Ocopon
-71.49753,-14.74678,Cotahuasi
-70.47996,-14.02365,Tupac Amaru
-78.61802,-8.02354,Santa Rosa
-78.13754,-7.31179,Pomabamba
-74.36002,-13.42835,Condorpaccha
-74.04913,-6.01391,Morales Bermudez
-76.36515,-12.64401,Uquira
-69.94345,-15.41364,Jatun Ayllo
-76.99699,-10.7856,San Juan de Caujul
-72.15647,-13.43687,Piñanccay
-72.06225,-13.09866,Lares Ayllu Talana
-69.57658,-16.18546,Catahuicollo
-71.32129,-13.98635,Ochollocllo
-73.90691,-13.3374,Cceraocro
-69.67442,-14.39544,Puna Ayllo
-75.00154,-12.61156,Pampalanya
-73.48383,-13.69018,Buenavista
-78.40545,-7.22734,La Huaraclla
-70.42985,-14.67773,Accopata
-70.67682,-16.80284,Solajo
-75.4247,-11.77901,Masma
-71.44268,-14.16537,Pabellones
-77.25949,-9.08155,San Antonio de Ranracancha
-74.17066,-13.59088,Pacopata
-75.47011,-11.9156,Yuracancha
-75.47028,-11.72638,Huala
-73.38963,-3.73118,Loboyacu
-71.36398,-13.83821,Chillihuani
-76.14347,-9.81023,Umpayog
-71.66594,-14.35742,Aucho
-69.85,-14.85829,Jose Carlos Mariategui
-74.49322,-14.95843,Santa Lucia
-74.48647,-12.73235,Paucarbambilla
-70.1596,-15.11866,Yanico Cuturi
-77.90455,-7.73594,Santa Rosa de Huachacchal
-77.39479,-8.20232,Señor de los Milagros
-70.34906,-13.6367,Icaco
-75.40668,-11.95556,San Antonio de Quicha Chico
-77.65538,-5.99328,Olleros
-76.82021,-11.23155,Canchapilca
-69.55993,-14.16631,Cullucachi
-76.13473,-12.53712,San Lorenzo de Porococha
-72.02892,-13.42648,Pongobamba
-75.08752,-11.72491,Comas
-70.09575,-15.93561,San Jose de Pucani
-73.71095,-14.44435,Yanama
-70.19773,-15.9177,Condoriri
-71.89243,-14.07502,Huillque
-70.21388,-15.8158,Chila
-71.93505,-13.86541,Ccoyabamba
-76.8136,-10.97607,Canin
-74.26914,-12.84764,Santa Rosa de Ocana
-70.30488,-14.86532,Alto Jurinsaya
-71.50771,-13.6557,Pampa Camara
-70.12307,-14.40772,Huayrapata
-71.90615,-13.21643,Accha Alta
-72.99905,-3.4306,Iquique
-72.2315,-13.39851,Urinsaya Collana
-74.95778,-12.6274,Acobambilla
-79.67826,-6.07171,Tongorrape
-75.97347,-12.74302,Capillucas
-72.13671,-13.47784,Juan Velasco Alvarado
-71.68743,-14.01832,Huayqui
-71.61294,-14.67935,Pumahuasi
-73.37093,-13.75019,Progreso de Cumanaylla
-79.91677,-5.11164,Caracucho y Jacanacas
-79.93236,-5.0048,Jose Carlos Mariategui de San Jorge
-71.05499,-14.78614,Pallpata
-71.04153,-14.8152,Pallpata
-70.77312,-16.34448,San Cristobal Torata
-69.59828,-15.15704,Bella Ojechaya
-71.56964,-13.47797,Virgen del Rosario
-74.70005,-14.54142,Otoca
-78.40918,-8.06751,Union Quinual
-78.15489,-8.22867,Casapamba
-74.90602,-12.60053,Ccaccasiri
-79.3168,-6.22198,San Pablo de Incahuasi
-74.27289,-13.45243,Satica
-70.70396,-16.68667,Muylaque
-74.10539,-13.16293,San Juan de Pacuaro
-74.04971,-15.48597,Chaipi
-79.62737,-4.90758,Jose de San Martin de San Lazaro
-77.2902,-9.08999,San Pedro de Canchabamba
-71.96652,-13.81589,Huarobamba
-74.17392,-13.10058,Lurinzaracc y Ananzayacc
-80.30014,-5.16726,Jose Ignacio Tavara Pasapera
-76.8789,-10.80783,La Chimba
-72.00407,-13.58096,Mayrasco
-69.77167,-14.59452,Cambria
-69.43428,-15.09127,Huancarani los Andes de Achucachi
-77.11479,-10.44727,Santiago de Poquian
-70.07987,-15.36212,Sucapaya
-73.72599,-14.64041,Negro Mayo
-75.0435,-12.51924,Conaica
-69.40385,-15.01582,Pucara Condoriquiña
-77.62939,-11.02235,Vegueta
-69.47381,-14.9617,Lucero de Huatapa
-74.54587,-12.10049,Chihuana
-71.85355,-13.40549,Viacha
-74.19545,-12.78063,Chaca
-71.83585,-13.57934,"Ana Warqque

"
-76.91225,-11.40753,Sumbilca
-75.50977,-11.26492,Palca
-69.79914,-15.28122,Sunuco
-79.71153,-4.66028,Suyupampa
-72.91765,-15.17228,Mungui
-71.50078,-14.14429,Urinsaya Llalla Tungasuca
-73.20815,-13.62131,Quillabamba
-71.79556,-13.46378,Siusa
-73.91776,-3.87604,Salvador
-71.49535,-14.22129,Pongoña
-71.30107,-14.76327,"Chanki Kanamarca
"
-71.19897,-14.28286,Huitaca Sencca
-69.45815,-15.31775,Cajramarca Pomaoca
-78.65401,-6.64424,Lingan Grande
-72.82541,-3.55363,Maniti I Zona
-77.32761,-10.10445,Huambo
-69.35587,-14.65493,Mariano Paco de Huatuhuyo
-79.37998,-6.71756,Santa Catalina de Chongoyape
-69.70195,-15.04213,Layuni Pulluni
-71.95717,-13.90931,Ccoyabamba
-76.80227,-11.37564,San Cristobal de Rauma
-76.89668,-11.02489,Santa Cruz
-77.3542,-8.65584,Ocopon
-80.40631,-5.10589,Señor de los Milagros de la Cruz de Caña
-69.66752,-14.96558,Santa Rosa Huayrapata
-73.79939,-13.10713,Ayay
-71.76864,-13.64577,Yanamanchi
-69.71255,-14.97423,Urinsaya Hilata
-72.06631,-13.79486,Percca
-74.23799,-13.59787,Pomabamba
-77.51994,-8.12536,Jose Maria Arguedas
-70.77029,-14.94602,Union Ccollana
-75.2762,-12.53659,Coricocha
-74.86113,-12.73003,Incañan Uchcus
-74.29231,-13.0574,La Florida
-76.25248,-10.19843,Acobambilla
-74.11156,-13.29833,Pinao Yantapacha
-71.83562,-14.31173,Sihuincha
-71.66625,-13.61235,Ccollotaro
-78.03457,-9.32392,Virgen del Rosario
-71.66877,-14.17623,Alcco
-71.32117,-14.24973,Huaroccani
-76.14723,-9.80834,Churubamba
-77.3846,-10.47789,Chilcas
-76.28436,-9.71204,Pagshag
-73.18064,-3.32327,Huaman Urco
-70.49038,-13.79411,Ollachea
-77.41993,-8.10048,La Paccha
-71.4282,-14.92401,Alto Huarca
-76.12736,-9.79313,Vinchos
-74.8465,-12.68607,Antaymisa
-79.58752,-6.29854,Salas
-77.99981,-8.25481,Pallasca
-72.12875,-14.62156,Urinsaya
-76.28377,-11.69835,San Mateo de Huanchor
-71.31374,-13.94062,Osefina
-71.71462,-13.43501,Tiracancha
-72.06696,-13.89942,Cajapucara o Copora - Quehuayllo
-69.52426,-15.11862,Huancane Huyo
-77.52153,-7.95238,Jose de San Martin
-70.90087,-14.28028,Huiscachani
-76.81068,-9.21762,Huacchis
-77.90875,-8.86163,Huaylas
-76.67269,-10.03444,San Juan Bautista de Jivia
-74.84494,-4.56329,Nuevo San Juan
-71.86106,-13.7445,Anansaya Nihuacallana - Incacona Ttancar C
-74.17311,-12.94962,San Martin de Pomahuasi
-69.34461,-14.71548,Pullucuyo
-78.32226,-7.88257,Virgen de la Puerta
-71.50802,-13.47203,Chichina
-71.2218,-14.23311,"Pampa - Ansa
"
-76.76506,-9.48869,Quipran
-71.48175,-13.88956,Tintinco
-76.9125,-10.95587,Paccho
-71.18868,-14.70989,Ccahuaya
-71.98049,-13.73434,Toctohuaylla
-71.93722,-13.30792,Mitmac
-69.68361,-15.17327,Sacacani
-69.5219,-14.34373,Apabuco
-77.89545,-6.93429,San Pedro de Chuquibamba
-75.69294,-12.38984,Laraos
-74.20491,-14.43814,Pampahuasi
-77.97476,-9.41283,Canchirao
-76.52627,-10.06217,Margos
-71.61191,-14.69382,Pumahuasi
-76.48642,-10.09974,San Jose de Julcan
-75.06571,-12.67218,Tinyacclla
-73.74561,-15.298,Tarco
-76.19033,-10.61091,Cajamarquilla
-74.37489,-13.78288,Porta Cruz
-77.23195,-8.95474,Juan Velasco Alvarado de San Francisco
-76.17427,-10.62651,Pariamarca Quichas
-71.48557,-13.80499,Llampa
-71.45222,-14.1852,Pabellones
-71.21187,-16.34508,Salinas Huito
-74.91106,-11.9423,Chaquicocha
-69.79199,-15.71402,Ccollpa
-70.46765,-14.68819,Santa Cruz de Cuchupujio Ñahuiña
-71.55599,-14.68695,Oqquebamba
-70.21408,-15.11224,Mataro Grande
-70.11598,-17.38127,Sitajara
-74.7462,-12.31548,Occoro
-71.60709,-14.02121,Canchanura
-77.37613,-9.02003,Jose Carlos Mariategui
-72.86056,-15.16733,Taurisma
-73.8564,-13.34914,Cruz Ccasa Pacobamba
-71.67424,-13.9001,Tucumarca Quispillacta
-74.51995,-13.04895,Tranca
-71.54197,-14.27492,Machaccoyo
-71.33868,-14.83787,Huancane Bajo
-70.25853,-14.43349,"Condoriri Suchini
"
-71.19161,-15.00871,Marquiri Bajo
-72.13224,-13.46842,"Agustin Gamarra de Pichoc
"
-69.97027,-17.50457,Tarucachi
-74.00196,-14.27763,Aucara
-69.39528,-14.30735,Aricato
-76.37581,-12.04642,Sunicancha
-70.47451,-15.04358,Koriñahui
-77.14929,-9.27822,Huayna Capac
-77.51049,-9.70299,Pampacancha
-80.02858,-4.71963,Timbes Pampas Verdes
-78.02578,-5.95382,Chosgon
-75.15711,-12.05157,Ocopilla
-70.87415,-16.34517,Ubinas
-71.5154,-14.96932,Hanccoccahua o Manturcca
-76.15438,-10.38702,Chacos
-72.12774,-13.39197,Ccollana - Cheqquerec
-73.05476,-13.45127,Ccarcco San Fernando
-74.63151,-13.51124,Paras
-77.98505,-5.84756,San Lucas de Pomacochas
-71.39785,-14.77119,Suero y Cama
-71.48725,-13.66381,Sacsayhuaman
-72.17245,-13.48202,Yungaqui
-72.01737,-12.82217,Suyo
-69.84235,-15.64364,Toctoro
-74.17372,-13.48828,Buena Vista
-70.11698,-14.4815,Carlos Gutierrez Iruhuata
-70.36542,-15.29411,Pucacuesta
-70.09615,-17.33943,Yabroco
-72.42666,-13.49691,Choquemarca
-70.33052,-14.33467,Chimpa Choquesani
-70.82281,-14.57223,Kunurana Bajo
-77.17936,-9.49623,Yura - Yaco
-77.658,-10.22912,San Jeronimo de Pacllu
-70.47386,-17.35672,Chululuni
-77.5199,-10.08544,Huayllapampa
-71.86295,-13.43348,Wayna Taray
-70.73523,-4.16494,San Pedro
-70.80867,-13.71855,Incacancha Yanacocha
-76.48341,-11.71385,San Juan de Iris
-73.51517,-14.90353,Tambobamba
-75.16173,-12.29306,San Juan de Leon de Retama
-69.79722,-15.99608,Quealla
-77.0018,-9.50491,Santa Cruz
-77.04965,-9.40027,Chupan
-76.38413,-10.12184,San Juan de Libertad
-74.17469,-13.41041,Seccha Pampa
-74.52698,-13.31307,Occollo Asabran
-79.59782,-4.65794,Tacalpo
-75.05356,-11.65426,Todos los Santos
-69.76747,-16.11615,Huaychani
-71.83455,-13.90872,Ccochirhuay
-71.76947,-13.61718,Pinagua
-77.40986,-8.66115,Ocopon
-76.39052,-10.74761,Quiulacocha
-73.58929,-3.80763,Lagunas
-74.82048,-11.74335,Caña Andamayo
-79.73078,-4.96832,Tojas Malache
-70.91504,-14.45486,Piccho
-72.42491,-14.24827,Cuchuhuacho
-77.51949,-7.94289,Jose de San Martin
-72.19846,-13.50031,Conchacalla y su Anexo Mantoclla
-69.45011,-15.41389,San Francisco de Chañajari
-71.83766,-13.75962,Cucuchiray
-72.05685,-14.65105,Parcco Vallecito
-77.12795,-8.72251,Virgen de las Mercedes
-71.72508,-13.59828,Huambutio
-70.06773,-16.16323,Tolamarca
-76.11694,-10.66647,Yanacachi
-77.22679,-9.15425,Union Caninaco
-76.78171,-9.17777,Huacchis
-74.07265,-13.43903,San Lucas de Chanchayllo
-74.18426,-14.62804,San Juan de Lucanas
-75.50988,-11.80882,Huancas
-76.42029,-9.90797,San Juan de Villa
-75.45021,-11.8184,Muquiyauyo
-75.01351,-12.48555,Larmenta
-73.11434,-13.59089,Malinas
-74.94224,-12.56187,Huando
-72.19039,-13.4796,Haparquilla Occoruro
-78.01199,-6.10755,Cuemal
-73.90651,-13.05939,Churrubamba
-72.02322,-13.51058,Huampar
-70.27423,-17.20139,San Pedro
-71.22469,-16.53756,Talamolle
-71.29333,-13.9411,Pampachiri
-76.92166,-9.85365,Tres de Mayo de Llacuash
-75.17022,-12.41692,Huayllahuara
-72.44689,-13.45925,Retiro Moyopata
-71.49497,-14.12175,Thume
-73.71228,-15.43913,Tonco
-69.55945,-15.10472,Catahui
-71.94271,-13.45506,Seqqueraccay
-71.51871,-13.95031,Yaucat
-77.24552,-8.33646,Patramarca
-72.60844,-15.65619,Tuhuallque
-71.63812,-13.56601,Lloqueta
-74.92562,-12.78275,Pumaccoria
-71.52497,-14.61069,Totora Alta
-72.16737,-13.46372,Haparquilla Occoruro
-79.53119,-5.32475,Quispampa
-69.71471,-14.47424,Puna Laqueque
-74.09857,-12.91993,Union Cristal
-72.0934,-14.80703,Huamanripa - Iñapata
-76.72742,-9.64044,San Juan de Pichgas
-70.96752,-16.0693,Toruni Tiullani Pati
-77.56954,-10.5338,Choque
-70.09949,-15.18874,Puca Mocco Miraflores
-69.61198,-14.57137,Puna Ayllu
-70.39467,-15.10456,Queñuani Bajo
-71.88092,-14.69638,Ccollana
-73.62975,-4.53192,San Antonio
-70.36845,-17.28508,Cairani
-75.05928,-12.38067,Acostambo
-76.5904,-11.88271,San Mateo de Otao
-71.57636,-13.87785,Usi
-71.364,-14.53587,Sausaya Pumathalla
-71.93358,-13.58635,Punacancha
-77.91424,-7.74358,Seis de Mayo
-74.62948,-12.1263,San Martin de Vista Alegre
-76.68154,-9.72981,Cruz Pampa
-71.47846,-14.16949,Tungasuca Ccollana
-72.15112,-12.86192,Huy Huy
-77.44795,-8.8114,Camino de los Incas
-71.59318,-13.67106,Muñapata
-73.78625,-3.89396,Diamante Azul
-69.81865,-16.08791,Culta
-76.1789,-10.66257,San Miguel
-75.08558,-12.96672,San Jose de Astobamba
-75.12186,-12.26406,Dos de Mayo
-72.59604,-3.49343,Nueva Alianza San Pedro Caballocochillo
-76.38303,-9.91781,San Damian de Huancapallac
-72.30912,-13.45776,Ancahuasi
-76.90553,-9.22075,Pariacancha
-73.40813,-4.48262,Jaldar
-74.9915,-12.68208,Palca
-72.07592,-13.65519,Chanca
-78.17461,-7.8115,Liberacion Caracmaca
-71.91423,-13.52249,Ayamarca y Pumamarca
-77.65163,-8.10528,Juan Velasco Alvarado de Mongon
-69.71836,-16.1375,Anccacca
-71.8201,-13.44763,Pillahuara
-74.09468,-12.69986,Bramadero
-77.65549,-8.59599,Juan Velasco de Pasacancha
-70.39357,-15.07755,Queñuani Alto
-77.33267,-8.98676,Rosas Tayapampa
-74.54258,-13.64304,Vilcanchos
-77.32831,-8.68633,San Jose
-71.87726,-13.43839,Wayna Taray
-70.89133,-13.54876,Marcapata Collana
-77.40596,-8.91261,La Libertad
-75.48935,-11.60258,Jajapaqui
-76.256,-10.24157,Buena Vista
-69.12161,-16.30231,Choquechaca
-71.34162,-13.71761,Lauramarca
-72.21801,-13.42223,Urinsaya Collana
-72.4214,-13.46688,"Choquemarca
"
-75.89892,-12.20368,Miraflores
-73.79599,-13.69537,Inmaculada Huallhua
-77.75733,-9.74865,Liberacion Campesina de Coltus
-73.34028,-13.52514,Illahuasi
-77.69724,-6.11782,Quinjalca
-77.41226,-8.67318,Ocopon
-71.39949,-14.10031,Combapata Urinsaya
-71.60043,-14.37698,Pisquicocha y su Anexo Calani
-76.99564,-10.98148,Muzga
-77.07395,-8.70223,Chocobamba
-69.94233,-15.11663,Central Escantapi
-73.10622,-13.87303,San Mateo Taqquebamba
-79.29216,-5.67419,Sallique
-72.19562,-14.64051,Urinsaya Picutani Yavina - Allhuacchuyo
-69.54151,-14.89129,Cantuma
-71.41776,-14.25951,Chullucane
-73.41113,-13.70402,Ccapacalla
-70.32132,-14.81098,Ccajani
-71.50938,-14.59753,Totora Alta
-77.42044,-8.80444,Virgen de Las Mercedes
-79.95217,-5.06227,Simiris
-70.61032,-14.08776,Huaylluma Ninahuisa
-74.0784,-12.87465,Polanco
-71.15824,-13.85938,Chillca
-70.01561,-15.89168,Mi Peru
-71.97692,-13.71126,Manchaybamba Karhuacalla
-70.12053,-15.66617,Llulluchani
-73.9101,-13.02007,Uras
-70.24563,-15.07361,Titiri
-70.5422,-16.15165,Centro Ichuña
-72.35702,-14.1916,Lahuani
-76.65684,-10.20426,Yachas
-74.37046,-13.18006,Opancca
-71.17514,-14.78919,Ccahuaya
-77.26564,-8.44617,Fortaleza Andina
-74.94992,-12.88897,Santa Barbara
-72.32959,-13.45467,San Rafael
-77.87561,-6.38616,Magdalena
-74.2536,-13.03522,Huayllapampa
-71.62032,-13.73004,Mollebamba
-71.57409,-13.64007,Machacca
-71.06139,-14.57691,Taipitunga
-77.25172,-8.85635,San Juan Bautista de Pumpa
-76.36728,-10.20035,Quio
-69.53522,-16.10558,Sancuta
-77.21793,-9.44522,Yura - Yaco
-70.40595,-14.83444,Pesquecucho
-73.3848,-4.17405,San Salvador de Omaguas
-74.12948,-13.16656,San Juan de Tambobamba
-77.97452,-7.63007,Migma
-71.99126,-13.55733,Ccachona
-72.34181,-14.24336,Huaraccoyoc
-74.14556,-13.18423,Condoray
-77.8032,-6.09231,San Idelfonso de Vituya
-72.08247,-14.27726,Paycama Ccollana
-76.65393,-9.82394,Cochamarca
-77.4747,-7.96695,Juan Velasco Alvarado
-74.70773,-12.6174,Sol Naciente
-71.80888,-13.4234,Ampay
-69.95902,-15.11703,Calachaca
-74.75348,-12.98231,Constancia
-71.2763,-14.875,Alto Huancane
-74.14871,-12.9563,Sulluhuaylla
-69.52991,-16.07307,Tara
-70.43182,-14.87522,Purina
-71.87668,-13.36981,Ccoya Runa
-71.19576,-14.386,Silli
-71.50736,-14.00042,Yanampampa
-73.67424,-13.42396,Ongoy
-77.59827,-8.20933,Alto Marañon
-71.24962,-13.36855,Qeros
-74.59449,-12.1576,Tablahuasi
-73.71608,-13.7276,Contay
-70.37588,-14.61403,Retiro
-71.69772,-14.41458,Huancane
-70.34285,-14.66966,Machariri
-70.74368,-16.76793,Yojo
-73.64374,-13.46565,Miraflores
-71.89747,-13.58991,Sucso Auccaylle
-77.60051,-7.79482,Leoncio Prado
-69.97866,-15.08071,Accorani
-72.28184,-13.63664,Sumaro
-71.24718,-14.84041,Canlletera
-72.33437,-13.33388,Chillipahua - Anapahua
-71.81869,-13.84942,San Francisco de Colcha
-76.27374,-10.13191,San Pedro de Raccha
-71.81145,-13.91036,Pampacucho
-70.71075,-16.77276,Sotolojo
-69.8821,-14.88858,Jayuraya Miraflores
-71.35044,-13.68199,Colca
-70.04369,-15.61099,Jochi San Francisco
-77.57974,-8.04487,Deliciana
-70.41896,-14.71354,Huichullo
-77.91842,-5.67617,Yambrasbamba
-74.27404,-12.74163,Occopecca
-69.54226,-16.04039,Vilca Chili Chojñaputi Huanacuni
-71.17248,-14.3676,Hanccoacca
-71.80594,-13.76683,Sutec
-74.91475,-12.54497,Union Paraiso
-70.41208,-14.90296,Jatun Tirapata
-74.45426,-12.72666,La Merced de Chupas
-79.88019,-4.65848,La Palma
-77.58176,-9.78486,Huillcacay Grande Anquilta
-70.23464,-14.8914,Uray Jallapisi
-74.11478,-13.13761,San Juan de Tambobamba
-76.56031,-10.5305,Yanahuanca
-78.54783,-7.27625,Quivinchan
-75.53043,-11.78298,Chocon
-74.67502,-12.84548,Buenos Aires de Parco
-76.364,-9.84122,San Isidro de Capillapampa
-71.12229,-14.58283,Limbani Alto Huallatani
-72.43337,-13.94899,Llaulliyoc
-69.55388,-16.01358,Segundo Camicachi
-71.62048,-14.13296,Sayhua
-80.64981,-4.84103,Querecotillo
-69.61735,-16.03396,Apharuni
-74.71169,-13.51399,Vista Alegre de Ccarhuaccocco
-70.11542,-15.59713,Collana Pucara Viscachani
-72.69147,-13.84801,Marjuni
-74.60218,-12.47905,Santa Rosa de Occoro
-73.95932,-13.29122,Tallana
-71.14831,-14.76077,Ccahuaya
-79.67231,-4.78437,Andurco
-77.43595,-8.77386,Alpamayo
-71.60162,-13.19181,Jajahuana
-77.73829,-8.02842,San Nicolas
-71.28911,-14.35907,Ñahui Chapi Ccollana
-73.46214,-13.51492,San Antonio
-71.82676,-13.71942,Cucuchiray
-77.43024,-8.63632,Puyaupampa
-77.23054,-8.88962,San Juan Bautista de Pumpa
-72.36183,-14.24485,Choccoyo
-74.34292,-13.08169,Santiago de Colca
-77.2652,-8.42948,Patramarca
-76.18302,-12.13608,Hualcaralla
-74.73993,-13.24749,Llillinta - Ingahuasi
-71.92737,-14.45218,Tuntuma
-69.6549,-14.26483,Chejjani Cahuichana
-74.47088,-12.73172,Chanchara
-77.22831,-8.87683,San Juan Bautista de Pumpa
-73.52738,-12.92854,Kintearena Alta
-72.14544,-13.32918,Maras Ayllo
-72.85392,-13.97329,Taccacca
-70.99139,-14.25832,Mamuera
-70.10201,-15.66723,Jipa Grande y Chico
-76.86946,-9.81512,Pampa Esperanza
-70.01548,-14.99437,Alto Huaraconi
-75.5391,-11.96601,Chalhuas
-75.14138,-12.25834,Aza Cruz
-74.91492,-12.62549,Palmadera
-71.92874,-13.34511,Chuquibamba
-77.27608,-9.10368,Santiago de Cardon
-70.6636,-16.49745,Santiago de Pachas
-71.46924,-13.98257,Llocllora
-74.6951,-12.70834,Checco Cruz
-77.28437,-9.13673,Santiago de Cardon
-80.01635,-4.56967,Mariscal Ramon Castilla
-71.47661,-14.54895,Alto Ccayhua Orccocca
-71.62726,-13.65835,Parrocan
-69.51617,-16.067,Sucano
-72.15676,-13.51692,Pacca
-74.45719,-12.62665,Carmen de Tullpacancha
-77.25484,-9.01607,San Martin de Porras
-71.88348,-13.52501,Picol Orccompucyo
-71.11493,-14.22974,Chapichumo
-69.49155,-16.08495,Pacco Cusullaca
-69.82476,-14.53344,Picotani
-74.58788,-12.0819,Virgen del Carmen de Huaylacucho
-70.60748,-13.86726,Corani Aconsaya
-71.75132,-13.33941,Sipascancha
-70.0633,-16.59038,Irpapampa
-77.11955,-9.35495,Gantu
-71.68599,-13.52037,Huayllabamba
-75.56953,-13.30307,Cochapampa Capillas
-69.52028,-16.04492,Pacuncani
-71.88961,-13.44837,Ccaccaccollo
-69.85745,-15.61864,San Cristobal
-76.92588,-11.6217,Quipan
-78.49107,-8.14332,Pachacutec
-76.80282,-11.34779,Pallac
-77.97624,-9.03839,Pamparomas
-74.90609,-12.26246,Callacasa
-71.60927,-13.43789,Manco Ccapac de Pumapaccha
-71.88936,-13.56043,Sucso Auccaylle
-75.07161,-12.28604,Vista Alegre
-78.18372,-7.86596,Chuyugual
-74.32109,-13.29189,Urpaypampa
-75.28252,-12.1111,Jurpac
-71.48618,-14.72506,Cotahuasi
-70.59252,-14.00701,Tantamaco Niahuisa
-77.75118,-9.05666,Cruz de Mayo
-77.33764,-8.70169,San Jose
-72.42362,-13.78026,Chuyllullo
-77.56855,-7.92639,Señor de los Desamparados
-72.03095,-14.28942,Huaccoto
-75.76188,-11.43961,Pian Sanyacancha
-74.05388,-12.89524,Llinquiccasa
-74.44094,-12.21797,Puerto San Antonio
-69.74887,-15.91355,Año Callejon
-71.2432,-14.27356,Chumo
-77.8179,-10.63297,Pararin
-77.08081,-9.23401,Flor de Cantu
-74.38617,-12.79418,Mayocc
-69.88915,-15.93435,Potojani Grande
-70.89705,-13.47072,Union Araza
-76.10987,-10.48559,San Francisco de Pucuruhuay
-71.97281,-13.55312,Chocco
-77.52137,-8.67015,San Isidro
-76.45854,-12.10576,Pariapongo
-71.87177,-13.48806,Picol
-71.50491,-13.76539,Callatiac
-71.54058,-14.22303,Aucho
-74.12062,-13.12006,San Martin de Pamparque
-75.57642,-11.59813,Sacas
-77.38384,-9.53839,Pedro Pablo Atusparia
-74.28309,-13.18151,Accoylla
-76.13822,-10.46306,Chinchan
-77.54839,-9.47827,Ramon Castilla
-79.84459,-4.66707,Siete de Junio
-71.54496,-13.45185,Pichiuca Ñahuinpucyo
-74.2303,-13.22148,San Cristobal de Casaorcco
-74.95536,-12.25749,Santa Rosa
-73.84029,-13.74871,San Antonio de Ccocha
-76.58542,-9.93037,Choras
-71.80158,-13.7171,San Juan de Quishuares - Yarccacunca
-76.06624,-12.27602,Santisima Trinidad de Huañec
-76.37551,-10.26701,Cayna
-77.2117,-9.1231,Union Caninaco
-75.42709,-13.40872,Chacoya
-70.34417,-14.15788,Queracucho
-69.57347,-14.47355,Puna Ayllu
-74.36675,-13.19697,Ñaupallaccta
-70.1685,-15.93384,Huallatani Millutayani
-70.42162,-14.05584,Jorge Chavez
-71.38083,-14.14522,Machacmarca
-76.45211,-11.87705,Surco
-72.60282,-3.53663,Alianza Campesina Cinco Unidos
-70.02288,-15.24306,Muni Chico
-77.73086,-8.02419,San Nicolas
-72.07065,-13.61825,Ventanayoc
-78.40026,-7.23609,La Huaraclla
-71.10637,-15.04234,Anta Cama
-72.08571,-14.32573,Huasca Urinsaya
-76.92051,-9.33262,Huacachi
-71.78288,-13.39623,Kuyo Grande
-70.2434,-14.81013,Punta Jallapisi
-76.87109,-10.88978,Tulpay
-71.98633,-13.40183,Taucca
-78.05258,-5.89775,Shipasbamba
-69.84066,-15.18792,Pampa Amaru
-71.32851,-14.8821,Tintaya Marquiri
-72.25902,-13.55065,Urinsaya
-72.58786,-3.60409,Alianza Campesina Cinco Unidos
-71.50959,-14.18885,Ccotaña Machaccoyo
-74.51617,-12.19829,Cochabamba Grande
-74.71823,-12.61,Añancusi
-74.9683,-12.74663,San Cristobal
-73.90167,-13.80574,Accomarca
-77.63109,-9.78908,Aija
-69.88655,-15.26352,Tuni Grande
-71.7041,-13.313,Miscahuara
-77.79597,-8.97684,Santa Cruz
-78.88456,-5.12104,San Jose de Lourdes
-72.69322,-3.51299,Marupa
-69.87866,-15.33281,Tuni Requena
-69.78817,-15.2635,Caparaya
-70.88514,-16.40066,Sacohaya
-71.53185,-14.04044,Pomacanchi
-71.8842,-14.12799,Hacca
-71.40024,-13.73853,Palcca
-69.50325,-16.34694,San Jose Lihuayto
-71.92634,-14.64389,Cullahuata
-78.13153,-9.1069,Luis Pardo
-72.07191,-14.51989,Hanansaya
-72.25976,-13.44319,San Nicolas de Bari
-71.17233,-14.25126,Pujyo Pujyo Chumo
-78.67472,-5.38443,Zapotal
-71.61253,-14.27674,Aucho
-74.11184,-12.9926,Quiturara
-72.18254,-13.625,Anansaya Huacahuaylla
-70.98376,-13.83509,Phinaya
-72.38513,-14.02299,Pamputa
-74.14054,-14.25782,Mayo o Luren
-76.3085,-10.16427,San José de Caracalla
-71.26948,-13.72587,Ausangate
-72.17207,-13.47766,Yungaqui
-69.83815,-15.17145,Calahuyo
-80.01502,-4.76563,Sapillica
-72.20107,-14.02986,Huaylluyoc Upina
-74.21283,-13.4396,Pariahuanca
-74.3164,-13.20089,San Jose de Samana
-69.27148,-14.41704,Potoni
-79.72947,-6.21639,San Julian de Motupe
