lon,lat,nombre,etnia,poblacion,familias,rio
-78.03044,-5.19617,Iwanch Ujugmamu,Aguaruna (Awajun),170.0,18.0,Quebrada Cachiyacu
-74.54293,-5.70649,Perla de Camunguy,Cocama-Cocamilla (Kukama-Kukamiria),73.0,20.0,Río Ucayali
-77.9999,-5.15086,Cachiyacu,Aguaruna (Awajun),1030.0,237.0,Río Cachiyacu
-76.73593,-5.2672,Sachavaca,Chayahuita (Shawi),721.0,165.0,Río Sillay
-73.59524,-12.70708,Maketi,Asháninka,84.0,21.0,Río Maquete
-74.1653,-11.668,Mencoriari,Nomatsiguenga,165.0,26.0,Río Anapati
-74.55372,-8.69711,Nueva Alianza,Shipibo-Conibo,92.0,20.0,Río Pachitea
-74.40471,-3.89329,7 de Marzo,"Quechua, No Especificado",0.0,0.0,No hay datos
-74.42485,-4.66985,Nuevo Arica,Cocama-Cocamilla (Kukama-Kukamiria),288.0,60.0,Río Samiria
-76.5378,-5.66905,Panan,Chayahuita (Shawi),930.0,193.0,Río Paranapura
-76.30582,-5.9514,San Roque de Yahuaryacu,Chayahuita (Shawi),190.0,30.0,Quebrada Yahuaryacu
-73.74763,-4.52161,Santa Fé,Cocama-Cocamilla (Kukama-Kukamiria),165.0,77.0,Río Marañón
-74.66537,-9.74035,Puerto Nuevo de Opokiari,Asháninka,0.0,0.0,Río Anacayali
-78.35381,-4.02475,Uchi Numpatkaim,Aguaruna (Awajun),48.0,10.0,Río Cenepa
-73.76666,-11.97576,Camantavishi,Asháninka,325.0,71.0,Río Cutivireni
-74.66409,-10.3948,Saniveni,Asháninka,0.0,0.0,No hay datos
-74.33082,-11.89669,Tincabeni,Nomatsiguenga,93.0,22.0,Río Arania
-78.57845,-4.37583,Tunas,Aguaruna (Awajun),30.0,5.0,Quebrada Achuim
-72.24277,-2.47136,Puerto Milagro,"Quechua, No Especificado",44.0,12.0,Río Supina Cocha
-75.60315,-5.02747,Puerto Victoria,Cocama-Cocamilla (Kukama-Kukamiria),80.0,21.0,Río Marañón
-74.58846,-10.51631,San Antonio de Ametzironi,Asháninka,34.0,8.0,Río Neguache
-74.25916,-11.58207,Mapotoa,Nomatsiguenga,0.0,0.0,No hay datos
-73.79871,-11.17723,San Francisco de Cushireni,Asháninka,226.0,42.0,Quebrada Cushireni
-73.83575,-11.07448,Betania,Asháninka,754.0,160.0,Quebrada Samaireni
-75.61881,-8.22995,Nuevo Edén,Shipibo-Conibo,1100.0,210.0,Río Pisqui
-72.89264,-9.97028,Nueva Luz de Arara,Asháninka,43.0,12.0,Río Huacapishtea
-74.54869,-10.46808,Kempityari,Asháninka,0.0,0.0,No hay datos
-73.14342,-12.30518,San José de Koribeni,Machiguenga (Matsigenka),665.0,133.0,Río Urubamba
-74.69843,-10.08993,Alto Sungaroyali,Asháninka,50.0,7.0,Río Sungaruyali
-74.66336,-9.71458,Monterrico de Opokiari,Asháninka,0.0,0.0,Río Chinchihuani
-75.20103,-4.30057,Copalillo,Urarina,49.0,13.0,Río Chambira
-74.60893,-10.06888,Divisoria,Asháninka,35.0,16.0,Río Apurucayali
-74.32596,-11.30008,Alto Saureni,Asháninka,167.0,22.0,Río Shankireni
-76.78924,-4.68227,Estrella,"Quechua, No Especificado",1190.0,100.0,Río Marañón
-74.67719,-9.66847,Selva de Oro,Asháninka,18.0,3.0,Río Chinchihuani
-74.2573,-11.62124,San Juan de Sangareni,Nomatsiguenga,107.0,23.0,Quebrada Comaquiari
-74.50806,-8.72198,Vista Alegre de Boca del Pachitea,Shipibo-Conibo,600.0,120.0,Río Ucayali
-74.62398,-10.2865,Madre de Dios,Asháninka,82.0,21.0,Río Anacayali
-78.27609,-3.60204,Wee,Aguaruna (Awajun),30.0,10.0,Río Cenepa
-73.71883,-11.90917,Cutivireni,Asháninka,956.0,223.0,Río Ene
-75.63357,-7.96291,Manco Capac,Shipibo-Conibo,570.0,100.0,Río Pisqui
-75.52896,-7.7847,San Luis de Charasmana,Shipibo-Conibo,853.0,220.0,Río Pisqui
-74.24436,-11.3449,Unión Puerto Ashaninka,Asháninka,445.0,90.0,Río Ene
-73.78818,-11.21726,Anapate,Asháninka,243.0,61.0,Quebrada Anapate
-78.59847,-4.47595,Tagkegip,Aguaruna (Awajun),125.0,20.0,Quebrada Muun Shamatak
-73.77431,-11.36237,Anapate,Asháninka,243.0,61.0,Quebrada Anapate
-75.50211,-9.30535,Puerto Azul,Cacataibo,341.0,74.0,Río Aguaytía
-74.7551,-1.11372,Vencedor,"Quechua, Napo (Kichwa)",380.0,50.0,Quebrada Santa María
-74.37198,-11.25849,Yorini,Asháninka,43.0,15.0,Río Itzuniari
-72.23528,-3.37707,Yanayacu,Yagua,151.0,23.0,Río Apayacu
-72.31796,-3.26181,Cuzco,Cocama-Cocamilla (Kukama-Kukamiria),122.0,26.0,Río Apayacu
-73.94891,-11.30366,Otica,Asháninka,301.0,59.0,Quebrada Ongonene
-74.63567,-10.06014,Platanillo de Getarine,Asháninka,0.0,0.0,Río Apurucayali
-78.30617,-4.05704,Sawientsa,Aguaruna (Awajun),0.0,0.0,Río Cenepa
-78.36676,-3.83435,Tunim,Aguaruna (Awajun),34.0,6.0,Río Cenepa
-78.42214,-4.39403,Kusu-Numpatkeim,Aguaruna (Awajun),569.0,96.0,Río Numpatkaim
-74.51812,-9.87687,San Martín de Apurucayali,Asháninka,0.0,0.0,Río Apurucayali
-74.49146,-10.4529,La Paz de Pucharine,Asháninka,53.0,9.0,Río Tereshari
-74.46245,-1.15243,San Martín de Porres,Secoya,185.0,34.0,Quebrada Yubineto
-75.19329,-6.2452,Nueva Cajamarca,Shipibo-Conibo,125.0,18.0,Cocha Cajamarca
-73.84527,-12.06952,Quempiri,Asháninka,994.0,172.0,Río Ene
-72.29922,-3.33259,Sabalillo,Yagua,115.0,22.0,Río Apayacu
-74.22883,-11.37107,Potsoteni,Asháninka,230.0,52.0,Río Ene
-73.38416,-6.01483,Matses,Mayoruna (Matsés),1663.0,315.0,Río Gálvez
-74.66848,-0.96516,San Martín de Porres,Secoya,185.0,34.0,Quebrada Yubineto
-74.69164,-11.23197,San Miguel,Asháninka,61.0,16.0,Río Blanca
-76.4276,-6.02813,Nuevo Nauta,Chayahuita (Shawi),60.0,16.0,Río Yanayacu
-78.18807,-4.55253,Pagki,Aguaruna (Awajun),60.0,10.0,Río Cenepa
-74.64468,-10.22884,Betania,Asháninka,68.0,15.0,Río Anacayali
-78.40524,-3.95572,Ajuntai Entsa,Aguaruna (Awajun),30.0,10.0,Río Cenepa
-73.01486,-9.98344,Onconashary,Asháninka,118.0,23.0,Río Huacapishtea
-74.32591,-4.71845,Bolivar,Cocama-Cocamilla (Kukama-Kukamiria),48.0,10.0,Río Samiria
-72.02897,-3.26624,Puerto Isango,Ocaina,0.0,0.0,Río Yahuaryacu
-76.61245,-5.75471,Santa Mercedes de Pillingue,Chayahuita (Shawi),294.0,50.0,Quebrada Pillingue
-74.20791,-11.18832,Samaniato,Asháninka,142.0,33.0,Río Ene
-73.85866,-11.33727,Oviri,Asháninka,257.0,53.0,Quebrada Oviri
-74.64838,-0.82887,Mashunta,Secoya,74.0,18.0,Quebrada Angusilla
-75.14544,-4.36594,Santa Beatriz,Urarina,102.0,21.0,Quebrada Pangayacu
-73.19231,-12.48661,Shimaa,Machiguenga (Matsigenka),612.0,147.0,Río Kumpirushiato
-73.88254,-11.09103,Camajini,Asháninka,136.0,38.0,Quebrada Mangoreni
-77.62689,-3.96659,Kusuim,Huambisa (Wampis),60.0,12.0,Quebrada Kayamas
-74.5866,-5.55128,Bolivar,Cocama-Cocamilla (Kukama-Kukamiria),300.0,49.0,Río Puinahua
-74.20348,-11.04674,Shimashiriavo,Asháninka,0.0,0.0,No hay datos
-78.04125,-4.57972,Napuruk,Aguaruna (Awajun),0.0,0.0,Río Marañón
-73.8316,-10.9897,Marankiari,Asháninka,228.0,64.0,Quebrada Marankiari
-74.67844,-10.39062,Loreto,Asháninka,79.0,19.0,Quebrada Mamechado
-73.72423,-10.79031,Buenos Aires,Piro (Yine),137.0,27.0,Río Tambo
-74.69569,-9.62703,Tres Hermanos del Sira,Asháninka,22.0,4.0,Río Chinchihuani
-74.64673,-10.35363,San Alejandro,Asháninka,113.0,22.0,Río Anacayali
-74.2893,-4.7312,Leoncio Prado,Cocama-Cocamilla (Kukama-Kukamiria),483.0,90.0,Río Samiria
-74.49598,-4.63126,Parinari,Cocama-Cocamilla (Kukama-Kukamiria),215.0,52.0,Quebrada Parinari
-74.42735,-3.87486,Nuevo Tarma,Achuar,0.0,0.0,No hay datos
-74.46013,-11.75524,Río Blanco,Nomatsiguenga,124.0,25.0,Río Pucuta
-76.48441,-5.94401,Puerto Porvenir,Chayahuita (Shawi),554.0,150.0,Río Armanayacu
-70.96308,-2.25901,Curinga,"Quechua, No Especificado",35.0,9.0,Río Putumayo
-74.37796,-4.6364,Mundial,Cocama-Cocamilla (Kukama-Kukamiria),220.0,42.0,Río Marañón
-74.97437,-7.3667,Bellavista,Shipibo-Conibo,105.0,22.0,Río Ucayali
-74.13117,-8.2865,Sol del Oriente,Asháninka,50.0,10.0,Quebrada Mazaray
-77.88107,-4.59394,Shimbito,Aguaruna (Awajun),0.0,0.0,Quebrada Shimbito - Río Marañon
-78.44669,-5.42318,Reserva Aguaruna Ujucam Aramango,Aguaruna (Awajun),300.0,40.0,Río Marañón
-74.34138,-4.66531,Santa Clara,Cocama-Cocamilla (Kukama-Kukamiria),97.0,15.0,Río Marañón
-74.13936,-11.77508,Santa Fe de Yaviroa,Asháninka,91.0,17.0,Río Anapati
-74.32095,-10.77768,Tiahuanasqui,Ashéninka,46.0,16.0,Quebrada Cahuanahuas
-75.3337,-9.41575,Unipacuyacu,Cacataibo,251.0,53.0,Quebrada Pacuyacu
-74.40624,-11.34223,Pueblo Nuevo,Nomatsiguenga,26.0,16.0,Río Putsunajari
-77.39389,-4.62053,Puerto Linda,Aguaruna (Awajun),217.0,43.0,Quebrada Pijuayal
-74.5639,-5.51875,Nuevo Encanto,Cocama-Cocamilla (Kukama-Kukamiria),242.0,51.0,Río Puinahua
-73.55604,-12.71389,Huayanay,Asháninka,172.0,43.0,Río Apurímac
-75.19656,-10.58779,Alto Puruz,Amuesha (Yánesha),66.0,16.0,Quebrada Purus
-70.41213,-2.54344,Huapapa,"Quechua, No Especificado",400.0,80.0,Río Putumayo
-74.26835,-4.66884,Nueva Fortuna,Cocama-Cocamilla (Kukama-Kukamiria),530.0,72.0,Río Marañón
-74.65034,-5.5755,Nuevo Polo Sur,Cocama-Cocamilla (Kukama-Kukamiria),165.0,35.0,Río Puinahua
-76.45452,-5.71331,Nuevo Chazuta,Chayahuita (Shawi),375.0,65.0,Río Cachiyacu
-76.67772,-5.31617,Nuevo Cajamarca,Chayahuita (Shawi),455.0,65.0,Quebrada Shihuaray
-74.99527,-6.98741,Nuevo Canchahuaya,Shipibo-Conibo,225.0,53.0,Río Ucayali
-74.68185,-5.83056,Oceanía,Cocama-Cocamilla (Kukama-Kukamiria),174.0,29.0,Río Puinahua
-74.39313,-1.00205,Bellavista,Secoya,93.0,25.0,Quebrada Yubineto
-74.7165,-5.67248,Victoria,Cocama-Cocamilla (Kukama-Kukamiria),937.0,143.0,Río Puinahua
-74.53073,-10.8175,Centro Kiteriaro,Asháninka,0.0,0.0,No hay datos
-74.18196,-4.67711,San Miguel,Cocama-Cocamilla (Kukama-Kukamiria),278.0,47.0,Río Marañón
-74.22208,-4.72271,San José de Samiria,Cocama-Cocamilla (Kukama-Kukamiria),405.0,98.0,Río Samiria
-75.91342,-5.40771,Yahuarhuaca,Cocama-Cocamilla (Kukama-Kukamiria),2.0,1.0,Río Huallaga
-74.79898,-9.33634,Las Golondrinas,Amuesha (Yánesha),63.0,12.0,Quebrada Pumayacu
-74.48007,-10.63065,Oway,No Existe,0.0,0.0,No hay datos
-74.34601,-4.75061,San Martín de Tipishca,Cocama-Cocamilla (Kukama-Kukamiria),460.0,84.0,Río Samiria
-73.12211,-10.02481,Capirushari,Asháninka,0.0,0.0,Río Huacapishtea
-74.29623,-9.43453,Nueva Unión,Asháninka,30.0,6.0,Río Ucayali
-74.42467,-4.62747,Atenas,Cocama-Cocamilla (Kukama-Kukamiria),250.0,37.0,Río Marañón
-72.78801,-9.88669,Nueva Bella,Ashéninka,48.0,13.0,Río Huacapishtea
-76.51965,-5.88293,Puerto Libre,Chayahuita (Shawi),147.0,35.0,Río Cachiyacu
-73.89279,-12.13844,Paveni,No Existe,0.0,0.0,No hay datos
-74.07064,-12.30148,Shankimentiari,Asháninka,0.0,0.0,No hay datos
-74.69584,-5.59788,Nuevo Liberal,Cocama-Cocamilla (Kukama-Kukamiria),182.0,30.0,Río Puinahua
-72.14917,-2.46574,San Pedro del Bajo Putumayo,"Quechua, No Especificado",40.0,10.0,Río Putumayo
-73.48107,-12.37967,Alto Picha,Machiguenga (Matsigenka),63.0,12.0,Río Picha
-74.32604,-11.33995,Tzonquireni,Nomatsiguenga,119.0,20.0,Río Quitapiani
-74.53592,-5.4969,Nueva Independencia,Cocama-Cocamilla (Kukama-Kukamiria),120.0,25.0,Río Puinahua
-78.11138,-4.30888,Achu,Aguaruna (Awajun),0.0,0.0,Río Huampami
-68.71897,-12.57903,Sonene,Ese Eja,145.0,27.0,Río Heath
